SaleID,SaleDate,StoreID,ProductID,QuantitySold
308102,2025-06-09,1031,2093,1
308103,2022-11-15,1020,2257,1
308104,2024-02-01,1027,2302,2
308105,2025-02-28,1046,2090,1
308106,2021-04-20,1012,2049,1
308107,2022-11-15,1013,2314,1
308108,2020-02-03,1041,2104,1
308109,2023-03-07,1052,2250,1
308110,2022-03-26,1021,2123,1
308111,2022-01-23,1056,2304,2
308112,2021-07-19,1004,2192,2
308113,2021-04-06,1007,2135,1
308114,2024-07-12,1029,2058,2
308115,2020-03-21,1044,2084,1
308116,2025-04-21,1023,2274,3
308117,2022-05-19,1034,2019,2
308118,2023-12-01,1002,2052,2
308119,2022-12-05,1029,2063,1
308120,2021-08-21,1015,2023,1
308121,2024-06-22,1032,2220,1
308122,2022-03-17,1032,2314,1
308123,2025-04-18,1045,2046,1
308124,2022-12-12,1033,2256,1
308125,2021-12-04,1037,2058,1
308126,2025-08-25,1032,2311,1
308127,2021-05-01,1060,2163,2
308128,2021-12-06,1048,2271,1
308129,2024-03-05,1046,2056,1
308130,2023-03-10,1038,2283,1
308131,2021-09-11,1032,2027,1
308132,2022-02-15,1021,2008,1
308133,2021-03-22,1047,2228,1
308134,2020-07-27,1012,2035,1
308135,2024-02-07,1003,2277,1
308136,2023-12-21,1042,2200,1
308137,2025-02-20,1009,2108,1
308138,2023-07-15,1055,2092,1
308139,2024-10-08,1047,2027,1
308140,2023-07-02,1037,2221,1
308141,2023-11-01,1020,2293,3
308142,2024-08-03,1039,2243,1
308143,2022-05-04,1029,2199,1
308144,2023-10-13,1018,2039,1
308145,2021-12-05,1057,2265,1
308146,2022-04-05,1010,2308,1
308147,2022-10-01,1045,2086,1
308148,2021-01-11,1048,2137,1
308149,2022-08-30,1058,2005,1
308150,2020-04-27,1034,2266,2
308151,2021-03-19,1033,2007,2
308152,2022-01-24,1056,2157,1
308153,2021-10-01,1048,2185,1
308154,2023-07-24,1046,2018,1
308155,2021-09-14,1048,2057,1
308156,2024-02-01,1030,2254,2
308157,2025-07-01,1003,2083,1
308158,2024-07-09,1013,2233,1
308159,2024-09-19,1039,2241,1
308160,2025-04-03,1024,2133,2
308161,2022-07-07,1037,2021,1
308162,2023-03-19,1034,2004,1
308163,2023-03-31,1027,2159,1
308164,2020-04-29,1015,2024,1
308165,2021-08-04,1044,2234,1
308166,2025-05-01,1055,2124,2
308167,2023-04-05,1046,2220,1
308168,2024-08-13,1008,2133,1
308169,2025-06-22,1033,2202,1
308170,2021-02-04,1050,2267,1
308171,2023-09-11,1036,2283,1
308172,2024-07-14,1027,2006,2
308173,2021-09-12,1018,2207,2
308174,2020-09-03,1020,2181,1
308175,2023-01-21,1015,2205,1
308176,2021-09-15,1013,2019,1
308177,2025-01-13,1036,2023,1
308178,2020-10-26,1031,2160,1
308179,2021-02-06,1044,2019,3
308180,2024-07-29,1019,2249,1
308181,2020-09-09,1029,2248,2
308182,2024-10-23,1041,2039,1
308183,2023-10-24,1058,2148,1
308184,2025-05-18,1022,2191,1
308185,2020-06-08,1019,2275,1
308186,2020-07-23,1028,2316,1
308187,2023-03-07,1044,2006,1
308188,2023-10-23,1058,2154,2
308189,2022-05-07,1033,2258,1
308190,2022-01-29,1049,2255,2
308191,2024-05-09,1029,2174,3
308192,2020-05-12,1003,2060,1
308193,2024-09-19,1054,2179,1
308194,2021-03-05,1018,2127,1
308195,2023-04-12,1009,2133,2
308196,2020-04-06,1060,2107,1
308197,2024-09-02,1022,2048,2
308198,2023-03-23,1008,2237,1
308199,2024-09-14,1019,2228,1
308200,2023-06-19,1032,2174,1
308201,2023-08-20,1006,2116,1
308202,2023-08-01,1022,2264,1
308203,2022-11-16,1041,2053,2
308204,2023-10-15,1056,2141,1
308205,2021-08-03,1025,2210,1
308206,2021-06-16,1034,2263,1
308207,2023-03-21,1039,2209,1
308208,2023-01-30,1005,2039,1
308209,2022-06-17,1021,2034,2
308210,2024-01-09,1042,2017,1
308211,2023-06-06,1044,2180,1
308212,2022-02-08,1022,2080,2
308213,2022-04-13,1001,2053,1
308214,2025-03-19,1001,2029,1
308215,2021-07-07,1033,2206,1
308216,2022-12-27,1034,2242,1
308217,2023-04-11,1034,2274,1
308218,2024-07-18,1044,2191,1
308219,2021-07-12,1056,2115,1
308220,2020-09-17,1060,2152,2
308221,2025-01-14,1043,2204,1
308222,2023-02-21,1032,2229,2
308223,2022-03-15,1009,2207,2
308224,2023-03-31,1024,2307,1
308225,2020-10-01,1035,2241,4
308226,2020-07-24,1060,2241,1
308227,2024-09-19,1008,2263,2
308228,2022-05-16,1048,2149,1
308229,2020-04-02,1060,2087,2
308230,2022-12-01,1048,2262,1
308231,2023-09-13,1046,2151,1
308232,2020-12-30,1016,2195,1
308233,2022-03-31,1001,2140,3
308234,2024-02-16,1014,2129,1
308235,2025-07-22,1048,2216,1
308236,2025-04-08,1007,2214,1
308237,2022-12-21,1018,2101,1
308238,2023-07-20,1034,2062,1
308239,2022-11-09,1035,2044,1
308240,2020-01-03,1033,2038,1
308241,2024-10-19,1059,2262,1
308242,2022-06-29,1001,2094,1
308243,2020-11-02,1030,2218,1
308244,2020-05-15,1031,2095,1
308245,2025-04-16,1018,2214,1
308246,2024-05-27,1032,2315,2
308247,2023-12-09,1041,2022,1
308248,2022-05-22,1041,2210,1
308249,2023-02-15,1006,2093,1
308250,2021-10-27,1048,2028,1
308251,2020-07-27,1056,2026,1
308252,2022-08-09,1008,2121,1
308253,2022-11-23,1026,2173,1
308254,2021-10-10,1031,2208,1
308255,2023-09-03,1008,2182,1
308256,2021-09-18,1031,2287,1
308257,2021-06-08,1013,2051,1
308258,2024-05-23,1057,2266,1
308259,2025-02-11,1028,2170,1
308260,2022-02-07,1060,2275,1
308261,2025-09-25,1003,2139,1
308262,2022-02-10,1008,2155,1
308263,2022-01-09,1028,2138,2
308264,2021-06-05,1053,2032,2
308265,2023-11-01,1034,2048,2
308266,2020-09-04,1044,2166,1
308267,2023-09-03,1026,2171,1
308268,2025-02-01,1003,2152,4
308269,2021-11-16,1040,2005,1
308270,2021-08-08,1039,2163,1
308271,2020-05-22,1005,2044,1
308272,2022-08-24,1011,2181,1
308273,2021-12-18,1029,2095,1
308274,2021-10-04,1028,2317,1
308275,2021-01-04,1045,2117,1
308276,2023-01-14,1024,2263,1
308277,2022-02-25,1040,2081,1
308278,2024-01-23,1043,2062,3
308279,2022-08-07,1039,2072,1
308280,2023-09-10,1036,2109,1
308281,2021-06-05,1048,2271,1
308282,2025-05-06,1040,2245,1
308283,2020-12-20,1050,2142,1
308284,2022-08-04,1039,2062,1
308285,2024-01-22,1010,2016,1
308286,2024-07-05,1019,2199,1
308287,2021-06-19,1020,2227,1
308288,2023-08-07,1006,2194,1
308289,2022-08-07,1042,2161,1
308290,2021-09-12,1036,2311,1
308291,2021-03-03,1036,2009,1
308292,2024-09-21,1030,2316,1
308293,2021-06-28,1033,2091,1
308294,2022-04-03,1001,2125,2
308295,2022-09-29,1006,2242,1
308296,2021-10-20,1041,2074,1
308297,2025-08-20,1017,2228,1
308298,2021-12-31,1007,2109,1
308299,2025-01-06,1020,2301,1
308300,2021-02-12,1016,2056,2
308301,2020-03-24,1002,2298,2
308302,2021-12-07,1026,2254,1
308303,2025-05-15,1002,2056,2
308304,2023-12-18,1001,2126,1
308305,2020-05-13,1048,2035,1
308306,2022-02-26,1020,2192,1
308307,2022-05-13,1035,2307,1
308308,2021-10-28,1019,2026,2
308309,2020-10-03,1056,2085,1
308310,2024-11-10,1044,2243,2
308311,2022-05-31,1023,2149,1
308312,2025-08-22,1014,2111,1
308313,2025-09-13,1009,2193,1
308314,2023-05-22,1046,2097,1
308315,2020-06-07,1028,2107,4
308316,2023-02-07,1015,2259,1
308317,2025-01-25,1056,2127,1
308318,2020-10-05,1024,2225,1
308319,2020-04-20,1033,2050,1
308320,2021-06-25,1052,2130,2
308321,2023-02-12,1050,2177,3
308322,2020-12-25,1039,2088,1
308323,2023-05-23,1054,2138,1
308324,2024-10-22,1058,2244,1
308325,2022-08-12,1057,2053,1
308326,2022-09-02,1022,2161,1
308327,2022-07-01,1025,2086,1
308328,2023-02-25,1015,2134,1
308329,2021-12-23,1051,2122,1
308330,2024-09-07,1008,2211,1
308331,2020-11-20,1022,2246,1
308332,2024-03-09,1001,2161,1
308333,2024-03-29,1036,2055,2
308334,2022-12-09,1040,2278,1
308335,2025-04-29,1016,2061,1
308336,2024-05-26,1045,2185,1
308337,2021-01-25,1024,2170,1
308338,2020-01-16,1019,2094,1
308339,2022-04-25,1058,2305,1
308340,2022-05-18,1036,2218,1
308341,2021-07-21,1016,2152,1
308342,2025-07-12,1060,2144,4
308343,2024-07-04,1024,2031,1
308344,2020-12-22,1040,2251,1
308345,2024-07-14,1044,2028,1
308346,2020-02-05,1026,2066,1
308347,2022-10-24,1033,2054,2
308348,2025-09-22,1015,2022,1
308349,2020-04-23,1029,2266,4
308350,2024-11-07,1019,2290,1
308351,2023-04-12,1033,2201,1
308352,2023-07-02,1041,2281,1
308353,2021-04-10,1037,2217,1
308354,2024-01-27,1047,2220,1
308355,2022-04-26,1003,2285,1
308356,2021-05-16,1005,2031,1
308357,2021-03-16,1013,2018,1
308358,2020-11-21,1060,2018,1
308359,2024-10-31,1048,2136,1
308360,2020-03-07,1056,2303,1
308361,2020-10-30,1017,2278,1
308362,2022-08-29,1035,2251,1
308363,2021-04-28,1034,2131,2
308364,2022-07-17,1035,2264,2
308365,2023-12-11,1043,2071,3
308366,2020-05-28,1024,2188,2
308367,2023-01-29,1041,2240,2
308368,2020-04-05,1048,2031,3
308369,2020-10-08,1018,2280,2
308370,2021-06-12,1057,2234,1
308371,2024-06-30,1032,2171,2
308372,2021-08-02,1044,2020,1
308373,2024-07-21,1044,2223,1
308374,2024-06-19,1034,2145,1
308375,2022-03-20,1020,2237,1
308376,2021-11-23,1041,2012,1
308377,2020-08-22,1006,2184,2
308378,2022-08-09,1059,2145,1
308379,2025-01-28,1012,2140,1
308380,2023-09-22,1017,2166,4
308381,2022-10-28,1058,2041,1
308382,2024-01-06,1012,2299,2
308383,2025-05-18,1011,2226,2
308384,2021-06-22,1048,2029,2
308385,2022-03-30,1016,2027,1
308386,2024-08-08,1006,2069,1
308387,2020-09-28,1014,2079,2
308388,2022-10-25,1054,2158,1
308389,2025-04-06,1018,2172,1
308390,2023-05-27,1042,2048,1
308391,2023-02-15,1024,2311,1
308392,2021-08-15,1017,2265,1
308393,2024-05-24,1009,2203,1
308394,2020-04-24,1059,2092,1
308395,2024-08-04,1032,2291,1
308396,2023-12-16,1007,2103,1
308397,2020-07-25,1013,2104,1
308398,2020-04-21,1026,2115,2
308399,2023-12-11,1033,2016,2
308400,2025-02-25,1012,2020,1
308401,2020-07-03,1017,2154,2
308402,2024-10-30,1047,2282,1
308403,2022-06-19,1026,2301,1
308404,2020-08-08,1001,2249,1
308405,2024-01-07,1004,2131,1
308406,2022-12-29,1027,2102,1
308407,2025-07-05,1004,2071,1
308408,2021-08-23,1012,2173,1
308409,2023-03-06,1044,2156,3
308410,2021-05-18,1030,2151,1
308411,2020-08-05,1030,2103,2
308412,2024-02-07,1037,2186,2
308413,2021-09-03,1048,2195,1
308414,2023-02-26,1010,2280,1
308415,2020-02-26,1011,2244,1
308416,2023-04-19,1008,2108,1
308417,2020-09-02,1057,2123,1
308418,2020-05-23,1035,2079,1
308419,2021-01-02,1006,2056,1
308420,2024-01-22,1014,2036,1
308421,2021-09-07,1044,2012,1
308422,2025-02-24,1002,2136,1
308423,2024-05-07,1044,2307,1
308424,2021-11-29,1055,2173,1
308425,2022-05-25,1004,2239,1
308426,2024-08-12,1012,2129,1
308427,2022-08-02,1001,2125,1
308428,2022-07-11,1007,2042,1
308429,2024-10-12,1038,2098,4
308430,2020-01-25,1003,2297,1
308431,2024-08-14,1027,2158,1
308432,2024-04-08,1031,2067,1
308433,2022-12-19,1055,2213,1
308434,2021-03-09,1029,2132,1
308435,2022-12-25,1009,2265,1
308436,2025-05-05,1018,2031,1
308437,2020-04-05,1041,2168,1
308438,2020-06-16,1007,2257,1
308439,2025-09-20,1015,2273,3
308440,2025-03-17,1060,2129,1
308441,2025-02-11,1001,2238,1
308442,2025-06-21,1009,2309,1
308443,2023-02-07,1051,2200,1
308444,2025-07-03,1006,2260,1
308445,2022-01-18,1002,2184,1
308446,2025-03-06,1008,2254,1
308447,2022-04-10,1042,2301,1
308448,2020-02-18,1060,2229,1
308449,2020-04-24,1036,2051,2
308450,2023-03-24,1008,2027,1
308451,2024-07-30,1012,2260,2
308452,2020-03-11,1033,2085,1
308453,2023-09-21,1043,2280,1
308454,2020-03-07,1040,2064,2
308455,2024-02-25,1035,2291,1
308456,2024-07-31,1060,2259,1
308457,2024-11-12,1013,2282,1
308458,2022-08-24,1011,2076,2
308459,2024-11-24,1052,2281,2
308460,2021-09-04,1018,2188,1
308461,2025-03-01,1021,2028,1
308462,2024-06-10,1033,2298,1
308463,2021-11-27,1024,2064,1
308464,2023-05-22,1018,2070,1
308465,2020-09-05,1056,2226,2
308466,2021-09-29,1008,2187,1
308467,2022-08-07,1025,2289,1
308468,2025-03-19,1001,2101,1
308469,2023-01-16,1049,2014,1
308470,2020-06-24,1011,2319,2
308471,2021-12-23,1047,2102,1
308472,2022-02-09,1009,2053,3
308473,2025-05-01,1026,2315,1
308474,2021-12-03,1044,2180,1
308475,2022-07-15,1017,2049,1
308476,2020-05-17,1020,2268,1
308477,2023-02-23,1041,2302,2
308478,2025-04-24,1012,2282,2
308479,2025-03-06,1058,2065,1
308480,2025-02-21,1012,2017,1
308481,2023-06-07,1045,2121,1
308482,2024-01-23,1048,2116,1
308483,2023-09-30,1023,2132,1
308484,2020-11-05,1010,2256,1
308485,2022-11-09,1011,2004,1
308486,2024-07-28,1060,2217,1
308487,2024-04-13,1044,2315,2
308488,2024-05-02,1028,2130,2
308489,2024-02-09,1016,2156,1
308490,2022-02-08,1002,2202,4
308491,2020-01-16,1041,2094,1
308492,2021-08-28,1058,2231,1
308493,2023-10-13,1007,2066,2
308494,2022-03-23,1046,2021,1
308495,2025-06-13,1009,2257,1
308496,2022-06-13,1048,2058,1
308497,2024-04-16,1023,2235,1
308498,2021-02-17,1043,2279,1
308499,2020-01-25,1056,2015,1
308500,2025-06-27,1038,2227,1
308501,2020-11-11,1056,2208,2
308502,2021-07-24,1015,2201,1
308503,2021-12-25,1059,2097,1
308504,2025-01-23,1053,2015,1
308505,2023-07-23,1007,2033,1
308506,2025-05-07,1026,2090,2
308507,2021-01-23,1056,2132,1
308508,2021-03-19,1005,2294,1
308509,2022-08-28,1028,2220,1
308510,2025-05-18,1044,2009,1
308511,2025-01-02,1002,2294,1
308512,2020-10-30,1045,2232,1
308513,2022-02-02,1022,2159,1
308514,2025-05-27,1016,2150,1
308515,2022-03-26,1035,2299,1
308516,2022-05-27,1033,2176,1
308517,2021-12-03,1053,2162,1
308518,2022-08-01,1041,2249,1
308519,2025-08-22,1026,2190,1
308520,2020-10-29,1040,2082,4
308521,2024-04-28,1045,2320,2
308522,2020-06-08,1057,2093,1
308523,2023-04-18,1043,2220,2
308524,2023-04-06,1033,2158,2
308525,2023-03-19,1023,2040,1
308526,2025-08-25,1054,2306,1
308527,2023-01-19,1048,2110,1
308528,2023-02-17,1005,2211,1
308529,2025-06-02,1042,2237,1
308530,2020-09-09,1033,2128,1
308531,2023-12-03,1007,2086,3
308532,2025-09-09,1034,2019,1
308533,2021-12-31,1013,2305,1
308534,2021-05-12,1043,2186,2
308535,2023-11-29,1017,2231,1
308536,2021-07-01,1009,2152,1
308537,2022-08-18,1005,2076,1
308538,2020-05-11,1030,2319,1
308539,2023-09-09,1013,2309,1
308540,2022-05-07,1052,2275,1
308541,2023-03-01,1001,2293,2
308542,2025-07-25,1051,2184,1
308543,2021-06-04,1032,2120,1
308544,2020-01-30,1056,2112,2
308545,2025-08-13,1013,2299,1
308546,2021-05-23,1007,2306,2
308547,2023-06-14,1038,2143,1
308548,2024-04-07,1043,2195,1
308549,2020-01-16,1023,2259,1
308550,2022-09-23,1001,2226,1
308551,2024-05-26,1026,2278,1
308552,2025-01-13,1015,2195,1
308553,2025-07-09,1022,2187,1
308554,2023-06-07,1031,2122,1
308555,2024-10-09,1043,2024,1
308556,2022-12-24,1058,2018,2
308557,2023-09-23,1009,2050,1
308558,2021-01-12,1041,2019,1
308559,2023-04-13,1015,2172,3
308560,2021-04-20,1014,2131,2
308561,2023-07-13,1039,2009,1
308562,2020-11-24,1047,2008,1
308563,2025-01-13,1059,2168,1
308564,2023-04-01,1046,2176,1
308565,2021-03-13,1010,2013,1
308566,2023-10-22,1014,2216,1
308567,2024-11-08,1046,2042,1
308568,2023-05-07,1032,2159,1
308569,2024-03-03,1018,2052,1
308570,2025-08-25,1029,2013,1
308571,2025-01-18,1055,2070,1
308572,2023-08-12,1046,2151,1
308573,2022-05-17,1028,2239,1
308574,2024-12-16,1059,2087,1
308575,2022-09-10,1048,2220,1
308576,2023-06-16,1001,2276,2
308577,2023-08-17,1007,2089,1
308578,2025-08-15,1034,2168,1
308579,2022-10-15,1022,2133,1
308580,2024-11-24,1049,2010,1
308581,2022-03-17,1054,2128,1
308582,2025-03-08,1015,2123,1
308583,2023-11-10,1046,2200,1
308584,2023-08-11,1033,2277,1
308585,2023-02-15,1024,2216,3
308586,2021-02-08,1047,2116,1
308587,2024-11-21,1034,2146,4
308588,2021-08-16,1039,2284,2
308589,2020-01-12,1004,2205,2
308590,2023-08-10,1036,2127,1
308591,2024-03-22,1019,2192,1
308592,2021-09-05,1030,2207,1
308593,2025-06-09,1014,2155,1
308594,2022-05-18,1037,2277,1
308595,2022-03-22,1009,2261,1
308596,2024-12-27,1008,2169,1
308597,2022-02-05,1012,2306,1
308598,2020-03-22,1049,2305,1
308599,2024-10-10,1002,2309,1
308600,2021-06-05,1044,2072,1
308601,2023-08-20,1004,2034,1
308602,2022-09-20,1036,2199,1
308603,2024-03-05,1047,2234,1
308604,2024-01-09,1015,2101,1
308605,2024-02-22,1013,2173,1
308606,2022-02-19,1018,2208,1
308607,2023-12-22,1042,2150,1
308608,2021-07-12,1016,2174,3
308609,2025-07-30,1031,2025,2
308610,2024-10-19,1008,2318,1
308611,2022-05-09,1029,2123,1
308612,2024-05-31,1038,2067,1
308613,2021-07-09,1005,2155,1
308614,2020-06-04,1049,2104,1
308615,2025-08-11,1057,2127,1
308616,2023-10-12,1013,2180,1
308617,2022-04-04,1046,2092,1
308618,2024-05-11,1020,2214,2
308619,2022-12-17,1041,2141,1
308620,2023-04-18,1019,2028,1
308621,2021-05-07,1052,2284,3
308622,2021-10-30,1022,2154,1
308623,2020-03-15,1051,2295,2
308624,2021-01-05,1046,2124,1
308625,2021-08-09,1013,2174,1
308626,2020-11-24,1010,2279,1
308627,2021-08-12,1047,2150,1
308628,2024-11-25,1024,2203,1
308629,2022-02-15,1058,2081,1
308630,2025-07-15,1057,2078,1
308631,2021-08-01,1042,2174,1
308632,2020-08-08,1031,2197,1
308633,2023-04-02,1013,2211,4
308634,2024-02-12,1053,2247,1
308635,2024-09-03,1005,2295,2
308636,2024-10-11,1023,2079,1
308637,2020-07-06,1020,2199,1
308638,2023-04-29,1058,2144,2
308639,2023-01-14,1007,2030,2
308640,2022-04-23,1054,2147,1
308641,2021-06-14,1028,2254,1
308642,2022-12-06,1003,2026,2
308643,2022-08-20,1044,2195,1
308644,2023-03-15,1006,2134,1
308645,2023-11-06,1015,2210,2
308646,2021-05-31,1048,2263,1
308647,2025-03-03,1009,2174,1
308648,2024-01-31,1020,2100,1
308649,2023-01-22,1022,2030,1
308650,2020-05-12,1036,2095,1
308651,2020-11-09,1048,2119,1
308652,2021-08-13,1015,2206,1
308653,2024-03-23,1013,2127,1
308654,2025-02-28,1014,2131,2
308655,2024-06-14,1024,2096,1
308656,2022-01-17,1033,2118,2
308657,2024-02-06,1001,2088,4
308658,2022-03-11,1047,2236,2
308659,2024-02-06,1056,2315,2
308660,2023-10-11,1051,2236,1
308661,2021-11-10,1003,2024,1
308662,2022-06-15,1032,2203,2
308663,2024-03-26,1049,2226,1
308664,2024-11-28,1021,2250,3
308665,2021-11-14,1055,2245,2
308666,2023-07-19,1054,2164,1
308667,2024-08-12,1009,2086,1
308668,2023-10-17,1030,2040,1
308669,2022-07-31,1002,2003,1
308670,2023-08-02,1018,2001,1
308671,2022-10-30,1049,2300,2
308672,2024-06-08,1059,2195,2
308673,2022-03-19,1055,2184,1
308674,2020-06-19,1003,2123,1
308675,2024-04-02,1056,2256,1
308676,2024-05-14,1050,2072,1
308677,2024-06-11,1052,2237,1
308678,2020-01-27,1055,2118,3
308679,2022-10-10,1030,2227,1
308680,2022-12-27,1014,2227,1
308681,2021-02-11,1002,2103,2
308682,2023-02-06,1002,2299,1
308683,2020-03-14,1039,2164,1
308684,2021-11-10,1021,2085,1
308685,2023-10-23,1031,2217,1
308686,2022-04-28,1008,2241,4
308687,2022-05-19,1059,2304,1
308688,2020-08-24,1008,2024,1
308689,2022-06-24,1028,2173,1
308690,2021-09-10,1028,2158,1
308691,2022-10-29,1001,2102,1
308692,2023-08-06,1041,2247,1
308693,2022-04-26,1033,2064,1
308694,2025-04-07,1031,2107,1
308695,2021-09-25,1049,2246,1
308696,2022-10-14,1015,2154,1
308697,2020-01-08,1052,2045,1
308698,2023-10-24,1052,2286,1
308699,2022-12-04,1050,2235,1
308700,2024-11-15,1021,2180,1
308701,2024-06-30,1010,2196,1
308702,2023-05-01,1029,2201,1
308703,2022-04-28,1016,2161,1
308704,2023-10-12,1003,2239,2
308705,2020-03-02,1018,2230,1
308706,2022-12-21,1029,2001,1
308707,2024-12-22,1007,2037,1
308708,2021-09-24,1057,2009,2
308709,2022-03-02,1040,2055,3
308710,2023-07-24,1008,2024,1
308711,2023-12-25,1049,2063,1
308712,2023-02-12,1056,2173,1
308713,2024-09-07,1017,2215,2
308714,2021-06-08,1009,2294,1
308715,2025-07-13,1020,2238,1
308716,2022-06-17,1050,2011,1
308717,2022-02-25,1012,2152,1
308718,2023-09-22,1047,2217,1
308719,2020-06-21,1043,2103,1
308720,2022-09-26,1040,2120,1
308721,2024-12-15,1027,2258,1
308722,2020-03-04,1023,2016,1
308723,2023-09-07,1006,2173,1
308724,2022-09-01,1022,2258,1
308725,2020-03-06,1037,2256,1
308726,2025-02-09,1055,2040,1
308727,2024-06-10,1050,2270,1
308728,2021-04-02,1002,2026,1
308729,2024-05-21,1009,2296,1
308730,2025-05-11,1051,2071,2
308731,2024-10-06,1057,2038,4
308732,2023-12-20,1004,2025,2
308733,2025-05-13,1043,2112,2
308734,2025-05-08,1023,2113,2
308735,2020-10-06,1023,2169,1
308736,2022-11-06,1039,2236,1
308737,2022-08-19,1049,2164,1
308738,2025-04-26,1017,2313,2
308739,2023-05-02,1043,2069,2
308740,2021-01-09,1039,2069,1
308741,2025-03-26,1032,2226,1
308742,2020-02-04,1037,2103,1
308743,2023-10-24,1002,2056,1
308744,2025-09-07,1001,2254,1
308745,2022-02-13,1034,2074,1
308746,2020-08-08,1032,2240,1
308747,2021-05-08,1005,2068,1
308748,2024-09-07,1030,2301,1
308749,2020-10-06,1046,2097,1
308750,2022-01-15,1033,2241,1
308751,2024-01-14,1032,2269,1
308752,2025-01-31,1043,2041,1
308753,2024-03-21,1011,2022,1
308754,2023-01-01,1028,2192,2
308755,2022-11-25,1009,2199,1
308756,2025-04-06,1032,2200,1
308757,2025-06-28,1036,2148,1
308758,2021-05-11,1008,2299,1
308759,2020-02-13,1005,2223,1
308760,2025-01-25,1011,2025,1
308761,2021-03-29,1036,2252,1
308762,2021-08-17,1012,2091,2
308763,2023-09-18,1017,2233,2
308764,2021-05-21,1043,2020,1
308765,2022-03-04,1016,2246,2
308766,2020-01-21,1025,2174,1
308767,2023-10-31,1056,2232,2
308768,2022-12-30,1050,2159,1
308769,2023-11-28,1016,2257,1
308770,2024-05-04,1037,2303,1
308771,2024-12-19,1041,2239,1
308772,2023-11-21,1055,2239,1
308773,2020-12-02,1033,2071,1
308774,2024-07-25,1034,2116,3
308775,2022-06-28,1054,2042,1
308776,2020-10-02,1004,2171,1
308777,2022-06-10,1038,2145,1
308778,2020-01-13,1026,2097,2
308779,2022-10-23,1055,2023,1
308780,2022-08-31,1058,2298,2
308781,2020-06-23,1011,2194,1
308782,2023-11-09,1018,2106,1
308783,2024-06-13,1017,2113,1
308784,2025-04-27,1006,2129,1
308785,2021-06-30,1030,2260,1
308786,2025-08-23,1031,2069,1
308787,2023-05-03,1035,2274,1
308788,2023-11-21,1040,2102,1
308789,2023-12-25,1004,2279,1
308790,2023-12-04,1038,2287,1
308791,2020-01-03,1055,2224,1
308792,2025-01-16,1028,2286,1
308793,2022-01-16,1007,2240,2
308794,2022-05-21,1006,2048,1
308795,2021-05-09,1018,2306,1
308796,2023-11-15,1045,2062,1
308797,2021-09-19,1016,2159,1
308798,2022-12-11,1049,2125,1
308799,2020-05-21,1050,2113,1
308800,2024-01-27,1028,2252,1
308801,2020-02-15,1019,2096,1
308802,2025-08-19,1037,2173,1
308803,2021-10-25,1049,2110,1
308804,2021-07-26,1004,2286,2
308805,2025-07-22,1058,2051,1
308806,2024-04-02,1039,2057,1
308807,2024-06-09,1025,2037,1
308808,2022-07-01,1031,2243,1
308809,2021-10-01,1024,2053,3
308810,2022-06-27,1026,2171,2
308811,2022-05-18,1036,2246,2
308812,2022-10-26,1004,2038,1
308813,2022-05-02,1012,2298,1
308814,2020-11-02,1015,2094,2
308815,2024-12-21,1026,2254,1
308816,2021-01-29,1023,2254,1
308817,2022-01-18,1044,2113,1
308818,2020-11-25,1016,2176,1
308819,2025-09-28,1004,2203,1
308820,2025-07-24,1004,2135,1
308821,2022-02-11,1001,2117,1
308822,2024-07-03,1003,2272,2
308823,2024-09-28,1052,2066,1
308824,2021-01-12,1042,2255,1
308825,2024-11-22,1060,2067,1
